12:16:25.792,0.40,-0.56,0.07,-0.02,0.00,1.01,
12:16:25.921,0.38,0.17,-0.56,-0.01,-0.01,1.01,
12:16:26.081,-0.23,-0.14,-0.26,-0.00,0.00,1.00,
12:16:26.219,0.19,-0.21,0.05,-0.02,-0.01,1.00,
12:16:26.302,0.07,0.28,0.21,-0.01,0.00,1.00,
12:16:26.427,0.21,0.40,-0.52,-0.03,-0.00,1.02,
12:16:26.556,-0.31,-0.26,-0.33,-0.02,0.00,1.00,
12:16:26.683,0.21,-0.02,-0.31,-0.02,0.00,1.01,
12:16:26.809,-0.30,0.19,-0.30,-0.00,0.00,1.00,
12:16:26.981,0.00,0.40,0.26,-0.02,-0.01,1.00,
12:16:27.063,-0.03,-0.21,-0.05,-0.01,-0.01,0.99,
12:16:27.191,-0.30,-0.61,-0.05,-0.02,0.01,1.01,
12:16:27.317,-0.47,-0.28,-0.31,-0.01,0.00,1.01,
12:16:27.477,-0.30,-0.54,0.44,-0.02,0.02,1.01,
12:16:27.618,-0.91,0.17,-0.38,-0.01,-0.01,1.00,
12:16:27.743,-0.33,-0.07,0.14,-0.03,0.00,1.02,
12:16:27.826,-0.63,-0.03,-0.38,-0.01,-0.03,1.01,
12:16:27.993,-0.47,-0.26,0.05,-0.01,-0.03,1.00,
12:16:28.081,0.16,0.33,-0.14,-0.02,0.00,1.00,
12:16:28.244,-0.51,-0.38,-0.14,-0.02,-0.02,1.00,
12:16:28.333,-0.21,0.07,-0.38,-0.02,-0.02,1.02,
12:16:28.492,0.35,0.28,-0.21,-0.02,-0.03,1.00,
12:16:28.632,-0.26,0.30,-0.17,-0.01,-0.03,1.00,
12:16:28.716,0.30,-0.21,0.17,-0.02,-0.02,1.00,
12:16:28.843,0.26,0.42,0.02,-0.01,-0.03,1.00,
12:16:28.970,-0.44,-0.49,0.44,-0.02,-0.00,1.01,
12:16:29.097,-0.24,0.03,-0.12,-0.03,-0.01,0.99,
12:16:29.223,0.21,-0.03,-0.09,-0.01,-0.02,1.00,
12:16:29.352,0.38,-0.54,0.35,-0.02,-0.01,1.01,
12:16:29.477,0.26,0.24,-0.23,-0.02,-0.02,0.99,
12:16:29.642,0.17,-0.07,-0.14,-0.02,-0.01,1.00,
12:16:29.732,-0.12,0.19,-0.12,-0.02,-0.00,1.00,
12:16:29.890,-0.14,-0.44,-0.58,-0.02,-0.00,1.01,
12:16:30.032,0.14,-0.38,0.05,-0.02,0.00,1.00,
12:16:30.157,-0.19,0.35,-0.40,-0.01,-0.01,1.00,
12:16:30.241,0.30,-0.31,0.49,-0.03,-0.00,1.00,
12:16:30.368,0.07,0.10,-0.21,-0.02,0.01,0.99,
12:16:30.494,-0.03,0.19,0.05,-0.02,0.01,1.01,
12:16:30.667,-0.31,-0.03,-0.14,-0.01,-0.02,1.00,
12:16:30.748,0.05,-0.21,0.24,-0.02,0.01,0.99,
12:16:30.916,-0.12,-0.30,-0.38,-0.01,-0.01,0.99,
12:16:31.002,-0.61,-0.54,-0.16,-0.01,-0.01,1.00,
12:16:31.165,0.63,0.52,-0.31,-0.02,-0.01,1.01,
12:16:31.289,-0.02,0.61,-0.47,-0.02,0.00,1.00,
12:16:31.429,-0.85,0.10,-0.19,-0.02,0.01,1.01,
12:16:31.511,-0.52,0.33,-0.14,-0.02,-0.02,0.99,
12:16:31.638,-0.75,-0.14,-0.14,-0.03,-0.02,1.01,
12:16:31.766,0.40,0.12,0.00,-0.03,-0.02,1.00,
12:16:31.891,1.05,0.14,0.02,-0.02,-0.00,1.02,
12:16:32.066,0.58,-0.05,0.03,-0.02,0.00,1.01,
12:16:32.146,-0.12,0.03,-0.02,-0.03,0.00,1.03,
12:16:32.314,-0.19,0.23,-0.14,-0.02,-0.00,1.00,
12:16:32.400,0.07,-0.35,-0.03,-0.02,0.01,1.02,
12:16:32.529,-0.03,-0.21,-0.23,-0.03,-0.01,1.00,
12:16:32.701,-1.29,-0.65,-0.44,-0.02,-0.01,1.00,
12:16:32.826,-0.66,-0.35,-0.26,-0.02,-0.01,1.01,
12:16:32.909,0.35,-0.03,-0.09,-0.02,-0.01,1.02,
12:16:33.035,0.63,-0.02,-0.12,-0.03,-0.01,1.00,
12:16:33.163,0.73,0.35,-0.30,-0.02,-0.01,1.01,
12:16:33.289,0.65,-0.05,-0.10,-0.02,-0.00,1.00,
12:16:33.448,0.21,-0.03,-0.31,-0.01,-0.01,1.00,
